"","rating_id","candidate_id","sig_id","rating","rating_name","timespan","rating_text","category_id_1","category_name_1","category_id_2","category_name_2","category_id_3","category_name_3","category_id_4","category_name_4","category_id_5","category_name_5"
"1476","3570","28253","956","66","Positions","2005","Representative Raul Grijalva supported the interests of the UnidosUS 66 percent in 2005.","13","Civil Liberties and Civil Rights","40","Immigration",NA,NA,NA,NA,NA,NA
"1477","3571","28253","1691","50","Positions","2005","Representative Raul Grijalva supported the interests of the National Criminal Justice Association 50 percent in 2005.","20","Criminal Justice","99","Legal",NA,NA,NA,NA,NA,NA
"1478","3575","28253","684","37","Positions","2005","Representative Raul Grijalva supported the interests of the National Association of Wheat Growers 37 percent in 2005.","4","Agriculture and Food",NA,NA,NA,NA,NA,NA,NA,NA
"1479","3586","28253","651","50","Positions","2005","Representative Raul Grijalva supported the interests of the Federation of American Societies for Experimental Biology 50 percent in 2005.","52","Science",NA,NA,NA,NA,NA,NA,NA,NA
"1480","3627","28253","847","100","Positions","2005","Representative Raul Grijalva supported the interests of the Transportation Communications Union 100 percent in 2005.","43","Labor Unions","64","Transportation",NA,NA,NA,NA,NA,NA
"1481","3652","28253","1705","33","Positions","2005","Representative Raul Grijalva supported the interests of the National Council of Agricultural Employers 33 percent in 2005.","4","Agriculture and Food","40","Immigration",NA,NA,NA,NA,NA,NA
"1482","3654","28253","1382","0","Positions","2005","Representative Raul Grijalva supported the interests of the Americans for Immigration Control 0 percent in 2005.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"1483","3793","28253","1738","0","Positions","2005","Representative Raul Grijalva supported the interests of the The American College of Physicians 0 percent in 2005.","38","Health and Health Care","52","Science",NA,NA,NA,NA,NA,NA
"1484","3811","28253","1743","100","Positions","2005","In 2005 Hope for Peace and Justice gave Representative Raul Grijalva a rating of 100.","45","Liberal","107","Religion",NA,NA,NA,NA,NA,NA
"1485","3830","28253","430","88","Positions","2005","Representative Raul Grijalva supported the interests of the Taxpayers for Common Sense 88 percent in 2005.","90","Government Budget and Spending",NA,NA,NA,NA,NA,NA,NA,NA
"1486","3832","28253","1751","100","Positions","2005","In 2005 Church World Service gave Representative Raul Grijalva a rating of 100.","89","Foreign Aid","107","Religion",NA,NA,NA,NA,NA,NA
"1487","3840","28253","1757","100","Positions","2005","On the votes that the Teachers of English to Speakers of Other Languages (TESOL) considered to be the most important in 2005, Representative Raul Grijalva voted their preferred position 100 percent of the time.","27","Education",NA,NA,NA,NA,NA,NA,NA,NA
"1488","3850","28253","309","75","Positions on Professional Advocacy","2005","Based on a point system, with points assigned for actions in support of or in opposition to National Association of Social Workers's position, Representative Raul Grijalva received a rating of 75.","54","Social",NA,NA,NA,NA,NA,NA,NA,NA
"1489","10098","28253","101","92","Positions","2005","Representative Raul Grijalva supported the interests of the Council for a Livable World 92 percent in 2005.","22","Defense","89","Foreign Aid","61","National Security",NA,NA,NA,NA
"1490","10256","28253","515","13","U.S. Congressional Business Ratings","2005","Representative Raul Grijalva supported the interests of the Maryland Free 13 percent in 2005.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1491","12782","28253","2231","0","Positions","2005","Representative Raul Grijalva supported the interests of the Family Research Council (FRC) Action 0 percent in 2005.","31","Family","109","Socially Conservative",NA,NA,NA,NA,NA,NA
"1492","8857","28253","1985","8","Positions","2003-2005","Representative Raul Grijalva supported the interests of the NumbersUSA 8 percent in 2003-2005.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"1493","38","28253","755","10","Positions","2004","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 10 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1494","162","28253","847","100","Positions","2004","Representative Raul Grijalva supported the interests of the Transportation Communications Union 100 percent in 2004.","43","Labor Unions","64","Transportation",NA,NA,NA,NA,NA,NA
"1495","414","28253","1161","100","Positions","2004","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 100 percent in 2004.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"1496","474","28253","858","100","Positions","2004","Representative Raul Grijalva supported the interests of the American Postal Workers Union 100 percent in 2004.","97","Infrastructure","43","Labor Unions",NA,NA,NA,NA,NA,NA
"1497","713","28253","959","100","Positions","2004","Representative Raul Grijalva supported the interests of the Alliance for Retired Americans 100 percent in 2004.","83","Entitlements and the Safety Net","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"1498","1065","28253","872","11","Positions","2004","Representative Raul Grijalva supported the interests of the National Taxpayers Union 11 percent in 2004.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"1499","1438","28253","57","89","Positions","2004","Representative Raul Grijalva supported the interests of the Born Free USA 89 percent in 2004.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"1500","1536","28253","319","50","Positions","2004","Representative Raul Grijalva supported the interests of the United States Women's Chamber of Commerce 50 percent in 2004.","82","Economy and Fiscal","68","Women",NA,NA,NA,NA,NA,NA
"1501","1570","28253","1263","89","Positions","2004","Representative Raul Grijalva supported the interests of the American Humane Association 89 percent in 2004.","5","Animals and Wildlife","80","Minors and Children",NA,NA,NA,NA,NA,NA
"1502","1587","28253","793","67","Positions","2004","Representative Raul Grijalva supported the interests of the Americans United for the Separation of Church and State 67 percent in 2004.","107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"1503","1690","28253","1419","100","Positions","2004","Representative Raul Grijalva supported the interests of the Center for International Policy 100 percent in 2004.","13","Civil Liberties and Civil Rights","30","Environment","32","Foreign Affairs",NA,NA,NA,NA
"1504","1838","28253","392","17","Positions","2004","Representative Raul Grijalva supported the interests of the The Retired Enlisted Association 17 percent in 2004.","47","Military Personnel","66","Veterans",NA,NA,NA,NA,NA,NA
"1505","1899","28253","88","23","Positions","2004","Representative Raul Grijalva supported the interests of the Republican Liberty Caucus 23 percent in 2004.","86","Fiscally Conservative","109","Socially Conservative","111","Taxes",NA,NA,NA,NA
"1506","2121","28253","1110","100","Positions","2004","Representative Raul Grijalva supported the interests of the Peace Action 100 percent in 2004.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"1507","2260","28253","13","3","Positions","2004","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 3 percent in 2004.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"1508","2310","28253","989","36","Positions","2004","Representative Raul Grijalva supported the interests of the National Stone, Sand & Gravel Association 36 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1509","2320","28253","138","67","Positions","2004","Representative Raul Grijalva supported the interests of the National Association of Government Contractors 67 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1510","2341","28253","324","89","Positions","2004","Representative Raul Grijalva supported the interests of the American Society for the Prevention of Cruelty to Animals 89 percent in 2004.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"1511","2368","28253","1247","75","Whole Person Health Score","2004","Representative Raul Grijalva supported the interests of the Citizens for Health 75 percent in 2004.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"1512","2514","28253","916","0","Positions","2004","Representative Raul Grijalva supported the interests of the American Land Rights Association (formerly League of Private Property Voters) 0 percent in 2004.","39","Housing and Property",NA,NA,NA,NA,NA,NA,NA,NA
"1513","2543","28253","40","0","Positions","2004","Representative Raul Grijalva supported the interests of the Workplace Fairness 0 percent in 2004.","3","Employment and Affirmative Action",NA,NA,NA,NA,NA,NA,NA,NA
"1514","2580","28253","1627","50","Positions (Spring)","2004","Representative Raul Grijalva supported the interests of the The John Birch Society 50 percent in 2004.","17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"1515","2639","28253","83","100","Positions","2004","Representative Raul Grijalva supported the interests of the Communications Workers of America 100 percent in 2004.","43","Labor Unions","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"1516","2870","28253","674","89","Positions","2004","Representative Raul Grijalva supported the interests of the Humane Society Legislative Fund 89 percent in 2004.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"1517","2884","28253","902","1","Lifetime Score","2004","Representative Raul Grijalva supported the interests of the Christian Action Network 1 percent during their legislative career up until 2004.","17","Conservative","107","Religion",NA,NA,NA,NA,NA,NA
"1518","2926","28253","1268","100","Positions","2004","Representative Raul Grijalva supported the interests of the United Auto Workers 100 percent in 2004.","43","Labor Unions","64","Transportation",NA,NA,NA,NA,NA,NA
"1519","2947","28253","1016","100","Positions","2004","Representative Raul Grijalva supported the interests of the NARAL Pro-Choice America 100 percent in 2004.","2","Abortion","75","Reproduction","110","Socially Liberal","68","Women",NA,NA
"1520","2952","28253","7","100","Positions","2004","Representative Raul Grijalva supported the interests of the Nuclear Age Peace Foundation 100 percent in 2004.","29","Energy","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"1521","2962","28253","300","0","Positions","2004","Representative Raul Grijalva supported the interests of the Federation for American Immigration Reform 0 percent in 2004.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"1522","2967","28253","1627","10","Positions (Fall)","2004","Representative Raul Grijalva supported the interests of the The John Birch Society 10 percent in 2004.","17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"1523","2970","28253","1513","0","Positions","2004","Representative Raul Grijalva supported the interests of the Eagle Forum 0 percent in 2004.","17","Conservative","31","Family","109","Socially Conservative",NA,NA,NA,NA
"1524","2972","28253","1509","50","Positions","2004","Representative Raul Grijalva supported the interests of the Arab American Institute 50 percent in 2004.","12","Elections",NA,NA,NA,NA,NA,NA,NA,NA
"1525","2974","28253","978","100","Positions","2004","Representative Raul Grijalva supported the interests of the Americans for Democratic Action (ADA) 100 percent in 2004.","13","Civil Liberties and Civil Rights","45","Liberal","110","Socially Liberal",NA,NA,NA,NA
"1526","2978","28253","437","75","Positions","2004","Representative Raul Grijalva supported the interests of the Friends Committee on National Legislation 75 percent in 2004.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"1527","2979","28253","102","10","Positions","2004","Representative Raul Grijalva supported the interests of the American Shareholders Association 10 percent in 2004.","84","Finance and Banking",NA,NA,NA,NA,NA,NA,NA,NA
"1528","2982","28253","745","5","Positions","2004","Representative Raul Grijalva supported the interests of the Americans for Tax Reform 5 percent in 2004.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"1529","2984","28253","374","88","Positions","2004","Representative Raul Grijalva supported the interests of the International Brotherhood of Boilermakers 88 percent in 2004.","97","Infrastructure","43","Labor Unions",NA,NA,NA,NA,NA,NA
"1530","2987","28253","149","100","Positions","2004","Representative Raul Grijalva supported the interests of the Service Employees International Union (SEIU) 100 percent in 2004.","83","Entitlements and the Safety Net","91","Health Insurance","43","Labor Unions","53","Senior Citizens",NA,NA
"1531","2990","28253","361","100","Positions","2004","Representative Raul Grijalva supported the interests of the United States Public Interest Research Group (U.S. PIRG) 100 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1532","2991","28253","205","100","Positions","2004","Representative Raul Grijalva supported the interests of the State PIRGs Working Together 100 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1533","2992","28253","1336","100","Positions","2004","Representative Raul Grijalva supported the interests of the Disabled American Veterans 100 percent in 2004.","66","Veterans",NA,NA,NA,NA,NA,NA,NA,NA
"1534","2993","28253","884","100","Positions","2004","Representative Raul Grijalva supported the interests of the American Public Health Association 100 percent in 2004.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"1535","2997","28253","1467","0","Positions","2004","Representative Raul Grijalva supported the interests of the Christian Coalition of America 0 percent in 2004.","31","Family","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"1536","2998","28253","1425","100","Positions","2004","Representative Raul Grijalva supported the interests of the Americans for the Arts Action Fund 100 percent in 2004.","7","Arts, Entertainment, and History",NA,NA,NA,NA,NA,NA,NA,NA
"1537","2999","28253","1294","7","Positions","2004","Representative Raul Grijalva supported the interests of the Small Business & Entrepreneurship Council 7 percent in 2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1538","3000","28253","1868","3","Conservative on Economic Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 3 percent in 2004.","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"1539","3001","28253","1868","97","Liberal on Economic Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 97 percent in 2004.","87","Fiscally Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"1540","3002","28253","1868","0","Conservative on Social Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 0 percent in 2004.","109","Socially Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"1541","3003","28253","1868","88","Liberal on Social Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 88 percent in 2004.","110","Socially Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"1542","3004","28253","1868","98","Liberal on Foreign Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 98 percent in 2004.","32","Foreign Affairs","45","Liberal",NA,NA,NA,NA,NA,NA
"1543","3005","28253","1868","0","Conservative on Foreign Policy Score","2004","Representative Raul Grijalva supported the interests of the National Journal 0 percent in 2004.","17","Conservative","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"1544","3006","28253","1084","100","Positions","2004","Representative Raul Grijalva supported the interests of the NETWORK, A National Catholic Social Justice Lobby 100 percent in 2004.","87","Fiscally Liberal","107","Religion","110","Socially Liberal",NA,NA,NA,NA
"1545","3007","28253","1481","0","Positions","2004","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 0 percent in 2004.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"1546","3010","28253","956","100","Positions","2004","Representative Raul Grijalva supported the interests of the UnidosUS 100 percent in 2004.","13","Civil Liberties and Civil Rights","40","Immigration",NA,NA,NA,NA,NA,NA
"1547","3037","28253","430","50","Positions","2004","Representative Raul Grijalva supported the interests of the Taxpayers for Common Sense 50 percent in 2004.","90","Government Budget and Spending",NA,NA,NA,NA,NA,NA,NA,NA
"1548","3070","28253","233","0","Positions","2004","Representative Raul Grijalva supported the interests of the Financial Executives International 0 percent in 2004.","84","Finance and Banking",NA,NA,NA,NA,NA,NA,NA,NA
"1549","3080","28253","109","100","Positions","2004","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 100 percent in 2004.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"1550","3123","28253","373","50","Positions","2004","Representative Raul Grijalva supported the interests of the American College of Emergency Physicians 50 percent in 2004.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"1551","3170","28253","735","100","Positions","2004","Representative Raul Grijalva supported the interests of the International Association of Machinists and Aerospace Workers 100 percent in 2004.","43","Labor Unions","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"1552","3192","28253","750","100","Positions","2004","Representative Raul Grijalva supported the interests of the Drum Major Institute 100 percent in 2004.","13","Civil Liberties and Civil Rights","82","Economy and Fiscal","54","Social",NA,NA,NA,NA
"1553","3234","28253","1065","100","Positions","2004","Representative Raul Grijalva supported the interests of the Latin America Working Group 100 percent in 2004.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"1554","4057","28253","1221","0","Positions","2004","Representative Raul Grijalva supported the interests of the Sportsmen's and Animal Owners' Voting Alliance 0 percent in 2004.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"1555","8785","28253","1034","8","Positions","2004","Representative Raul Grijalva supported the interests of the National Rifle Association (NRA) 8 percent in 2004.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"1556","12781","28253","2231","0","Positions","2004","Representative Raul Grijalva supported the interests of the Family Research Council (FRC) Action 0 percent in 2004.","31","Family","109","Socially Conservative",NA,NA,NA,NA,NA,NA
"1557","40","28253","22","8","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Forest and Paper Association 8 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1558","1164","28253","970","20","Positions","2003-2004","Representative Raul Grijalva supported the interests of the USA Engage 20 percent in 2003-2004.","32","Foreign Affairs","63","Trade",NA,NA,NA,NA,NA,NA
"1559","1373","28253","1558","50","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Road & Transportation Builders Association 50 percent in 2003-2004.","43","Labor Unions","64","Transportation",NA,NA,NA,NA,NA,NA
"1560","1422","28253","1501","27","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Small Business Association (NSBA) 27 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1561","1423","28253","1340","8","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Restaurant Association 8 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1562","1692","28253","710","67","Positions","2003-2004","Representative Raul Grijalva supported the interests of the The Partnership for the Homeless 67 percent in 2003-2004.","67","Unemployed and Low-Income",NA,NA,NA,NA,NA,NA,NA,NA
"1563","2089","28253","529","0","Trade Subsidy Votes Score","2003-2004","Representative Raul Grijalva supported the interests of the The Cato Institute 0 percent in 2003-2004 for Trade Subsidy Votes.","86","Fiscally Conservative","63","Trade",NA,NA,NA,NA,NA,NA
"1564","2103","28253","591","7","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Retire Safe 7 percent in 2003-2004.","53","Senior Citizens",NA,NA,NA,NA,NA,NA,NA,NA
"1565","2230","28253","1081","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Wilderness Coalition 100 percent in 2003-2004.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"1566","2452","28253","1015","90","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Education Association 90 percent in 2003-2004.","93","Higher Education","98",NA,NA,NA,NA,NA,NA,NA
"1567","2452","28253","1015","90","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Education Association 90 percent in 2003-2004.","93","Higher Education","K-12 Education",NA,NA,NA,NA,NA,NA,NA
"1568","2518","28253","668","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Security Council Foundation 0 percent in 2003-2004.","27","Education","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"1569","2539","28253","1534","67","Positions","2003-2004","Representative Raul Grijalva supported the interests of the School Nutrition Association 67 percent in 2003-2004.","98",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2539","28253","1534","67","Positions","2003-2004","Representative Raul Grijalva supported the interests of the School Nutrition Association 67 percent in 2003-2004.","K-12 Education",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2591","28253","990","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Washington Report on Middle East Affairs (WRMEA) 100 percent in 2003-2004.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"1572","2637","28253","252","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Right to Life Committee 0 percent in 2003-2004.","2","Abortion","38","Health and Health Care","109","Socially Conservative",NA,NA,NA,NA
"1573","2643","28253","1059","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the League of United Latin American Citizens 100 percent in 2003-2004.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"1574","2669","28253","1197","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Women's Action for New Directions (WAND) 100 percent in 2003-2004.","22","Defense","30","Environment","68","Women",NA,NA,NA,NA
"1575","2678","28253","834","10","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Associated Builders & Contractors (ABC) 10 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1576","2695","28253","1155","30","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Information Technology Industry Council 30 percent in 2003-2004.","41","Technology and Communication",NA,NA,NA,NA,NA,NA,NA,NA
"1577","2735","28253","544","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the United States Border Control 0 percent in 2003-2004.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"1578","2822","28253","23","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Tax Limitation Committee 0 percent in 2003-2004.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"1579","2925","28253","185","35","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Radical Middle 35 percent in 2003-2004.","45","Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"1580","2927","28253","1378","95","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Civil Liberties Union (ACLU) 95 percent in 2003-2004.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"1581","2928","28253","934","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Lands Alliance 100 percent in 2003-2004.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"1582","2930","28253","1256","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Human Rights Campaign 100 percent in 2003-2004.","13","Civil Liberties and Civil Rights","76","Sexual Orientation and Gender Identity",NA,NA,NA,NA,NA,NA
"1583","2931","28253","1012","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the League of Conservation Voters 100 percent in 2003-2004.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"1584","2933","28253","908","50","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Vietnam Veterans of America 50 percent in 2003-2004.","66","Veterans",NA,NA,NA,NA,NA,NA,NA,NA
"1585","2934","28253","926","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Bread for the World 100 percent in 2003-2004.","89","Foreign Aid","107","Religion","67","Unemployed and Low-Income",NA,NA,NA,NA
"1586","2935","28253","1254","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2003-2004.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"1587","2937","28253","893","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Association for the Advancement of Colored People (NAACP) 100 percent in 2003-2004.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"1588","2938","28253","164","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the American Association of University Women 100 percent in 2003-2004.","93","Higher Education","68","Women",NA,NA,NA,NA,NA,NA
"1589","2939","28253","1120","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Farmers Union 100 percent in 2003-2004.","4","Agriculture and Food","43","Labor Unions",NA,NA,NA,NA,NA,NA
"1590","2940","28253","182","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Parent Teacher Association 100 percent in 2003-2004.","31","Family","98",NA,NA,NA,NA,NA,NA,NA
"1591","2940","28253","182","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Parent Teacher Association 100 percent in 2003-2004.","31","Family","K-12 Education",NA,NA,NA,NA,NA,NA,NA
"1592","2941","28253","199","+4","Positions on International Middle East Policy Advocacy","2003-2004","Based on a point system, with points assigned for actions in support of or in opposition to American Muslims for Jerusalem's position, Representative Raul Grijalva received a rating of +4.","32","Foreign Affairs","107","Religion",NA,NA,NA,NA,NA,NA
"1593","2944","28253","1658","9","Positions","2003-2004","Representative Raul Grijalva supported the interests of the FreedomWorks 9 percent in 2003-2004.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"1594","2946","28253","1074","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the International Brotherhood of Electrical Workers (IBEW) 100 percent in 2003-2004.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"1595","2948","28253","1046","80","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Citizens United for Rehabilitation of Errants 80 percent in 2003-2004.","20","Criminal Justice",NA,NA,NA,NA,NA,NA,NA,NA
"1596","2949","28253","1461","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of Public Citizen 100 percent in 2003-2004.","11","Business and Consumers","12","Elections",NA,NA,NA,NA,NA,NA
"1597","2951","28253","1417","80","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National School Boards Association 80 percent in 2003-2004.","98",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2951","28253","1417","80","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National School Boards Association 80 percent in 2003-2004.","K-12 Education",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2953","28253","1347","86","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Bakery, Confectionery, Tobacco Workers and Grain Millers 86 percent in 2003-2004.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"1600","2954","28253","265","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Population Connection Action Fund 100 percent in 2003-2004.","31","Family","98",NA,"75","Reproduction",NA,NA,NA,NA
"1601","2954","28253","265","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Population Connection Action Fund 100 percent in 2003-2004.","31","Family","K-12 Education",NA,"75","Reproduction",NA,NA,NA,NA
"1602","2956","28253","447","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Active and Retired Federal Employees Association 100 percent in 2003-2004.","3","Employment and Affirmative Action","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"1603","2957","28253","747","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Business-Industry Political Action Committee (BIPAC) 0 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1604","2958","28253","143","69","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Business and Professional Women USA 69 percent in 2003-2004.","3","Employment and Affirmative Action","68","Women",NA,NA,NA,NA,NA,NA
"1605","2961","28253","401","100","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Breast Cancer Coalition (NBCC) 100 percent in 2003-2004.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"1606","2963","28253","1086","3","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Campaign for Working Families 3 percent in 2003-2004.","2","Abortion","17","Conservative","31","Family","109","Socially Conservative",NA,NA
"1607","2964","28253","134","9","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Concerned Women for America 9 percent in 2003-2004.","17","Conservative","107","Religion","109","Socially Conservative","68","Women",NA,NA
"1608","2965","28253","933","8","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Federation of Independent Business (NFIB) 8 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1609","2966","28253","471","8","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Retail Federation (NRF) 8 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1610","2973","28253","230","23","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Electrical Contractors Association 23 percent in 2003-2004.","11","Business and Consumers","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"1611","2980","28253","504","0","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Association of Manufacturers 0 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1612","2981","28253","794","10","Positions","2003-2004","Representative Raul Grijalva supported the interests of the Plumbing-Heating-Cooling Contractors Association 10 percent in 2003-2004.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"1613","2985","28253","679","29","Positions","2003-2004","Representative Raul Grijalva supported the interests of the National Association for the Self-Employed 29 percent in 2003-2004.","11","Business and Consumers","3","Employment and Affirmative Action",NA,NA,NA,NA,NA,NA
